lat,lon,date,Max temp,Min temp,Total Precip,Max daily precip,Rain days,Max sustained wind
-37.637147,176.166015,2023-09-08,65℉,48℉,0in,0in,0,10mph
-41.31131,174.811416,2023-09-08,62℉,46℉,0in,0in,0,10mph
-41.284122,174.779209,2023-09-08,62℉,46℉,0in,0in,0,10mph
-44.392339,171.256233,2023-09-09,57℉,35℉,0.01in,0.01in,1.0,4.8mph
-30.19084,171.13893,2023-09-09,65℉,63℉,0in,0in,0,20mph
-43.511676,172.683204,2023-09-09,60℉,49℉,0in,0in,0,19mph
-35.312176,174.121058,2023-09-09,63℉,51℉,0.05in,0.05in,1.0,9.8mph
-37.748633,176.414635,2023-09-10,62℉,49℉,0.05in,0.05in,1.0,15mph
-36.81269428,174.3392072,2023-09-10,63℉,47℉,0.01in,0.01in,1.0,14mph
-36.89399262,174.4420343,2023-09-10,63℉,47℉,0.01in,0.01in,1.0,14mph
-37.646105,176.18165,2023-09-11,64℉,54℉,0.13in,0.13in,1.0,20mph
-36.938294,175.467127,2023-09-12,62℉,48℉,0.80in,0.80in,1.0,16mph
-37.621649,176.167989,2023-09-13,63℉,47℉,0in,0in,0,20mph
-38.694276,174.69056,2023-09-13,59℉,51℉,0.02in,0.02in,1.0,25mph
-37.618682,176.15899,2023-09-13,63℉,47℉,0in,0in,0,20mph
-41.56465,175.514574,2023-09-14,61℉,54℉,0in,0in,0,28mph
-41.174304,174.731694,2023-09-14,58℉,52℉,0in,0in,0,25mph
-38.639591,176.092316,2023-09-15,55℉,43℉,0.02in,0.02in,1.0,23mph
-36.87879416,174.9001761,2023-09-15,61℉,54℉,0.13in,0.13in,1.0,24mph
-41.265439,174.78832,2023-09-16,57℉,43℉,0in,0in,0,31mph
-41.240675,174.07866,2023-09-16,57℉,47℉,0.01in,0.01in,1.0,29mph
-37.640894,176.171794,2023-09-16,61℉,43℉,0in,0in,0,11mph
-52.294759,170.025618,2023-09-16,48℉,42℉,0.43in,0.43in,1.0,29mph
-37.650346,176.171382,2023-09-16,61℉,43℉,0in,0in,0,11mph
-37.650346,176.171382,2023-09-16,61℉,43℉,0in,0in,0,11mph
-40.69227665,172.8443601,2023-09-16,60℉,50℉,0.00in,0.00in,1.0,29mph
-37.641358,176.17497,2023-09-17,66℉,45℉,0in,0in,0,23mph
-34.93956574,173.498619,2023-09-21,71℉,50℉,0in,0in,0,10mph
-44.986574,168.669976,2023-09-22,45℉,39℉,1.7in,1.7in,1.0,17mph
-35.83707165,174.493736,2023-09-23,67℉,60℉,0.12in,0.12in,1.0,21mph
-43.839452,173.084517,2023-09-24,46℉,39℉,0.20in,0.20in,1.0,19mph
-41.263136,174.902097,2023-09-24,56℉,50℉,0.46in,0.46in,1.0,25mph
-36.82736685,174.4250572,2023-09-24,60℉,55℉,1.1in,1.1in,1.0,17mph
-17.804558,177.314916,2023-09-25,86℉,73℉,1.7in,1.7in,1.0,14mph
-44.67701484,168.324274,2023-09-25,57℉,36℉,0in,0in,0,8.2mph
-44.67869948,168.3250368,2023-09-25,57℉,36℉,0in,0in,0,8.2mph
-37.61868602,176.1713202,2023-09-25,59℉,54℉,1.0in,1.0in,1.0,22mph
-43.287722,172.722892,2023-09-26,53℉,36℉,0.01in,0.01in,1.0,17mph
-37.99570399,177.2734211,2023-09-26,63℉,51℉,0.76in,0.76in,1.0,17mph
-35.90144184,174.5572493,2023-09-27,61℉,52℉,0.04in,0.04in,1.0,22mph
-37.64166634,176.1814568,2023-09-28,61℉,53℉,0.12in,0.12in,1.0,16mph
-44.38962235,171.2986889,2023-09-28,56℉,40℉,0.12in,0.12in,1.0,11mph
-43.742151,173.481697,2023-09-28,50℉,42℉,0.28in,0.28in,1.0,34mph
-44.13720948,168.8028324,2023-09-28,56℉,40℉,0.01in,0.01in,1.0,32mph
-41.25722483,173.2849214,2023-09-29,61℉,44℉,0.01in,0.01in,1.0,17mph
-36.585638,174.824574,2023-09-29,60℉,52℉,0.04in,0.04in,1.0,31mph
-37.586988,176.157316,2023-10-01,63℉,38℉,0in,0in,0,23mph
-44.710149,168.333807,2023-10-01,52℉,44℉,1.3in,1.3in,1.0,10mph
-39.487241,176.928567,2023-10-02,73℉,55℉,0in,0in,0,25mph
-43.61370625,172.7285634,2023-10-04,64℉,36℉,0in,0in,0,17mph
-36.80946312,175.7530203,2023-10-04,65℉,38℉,0in,0in,0,15mph
-36.80309286,175.7688722,2023-10-04,65℉,38℉,0in,0in,0,15mph
-37.65466401,176.1811499,2023-10-05,72℉,48℉,0in,0in,0,15mph
-38.692919,176.059554,2023-10-06,65℉,41℉,0in,0in,0,11mph
-37.63966192,176.1640406,2023-10-06,64℉,48℉,0in,0in,0,11mph
-43.60584059,172.722576,2023-10-07,62℉,43℉,0.03in,0.03in,1.0,20mph
-44.70636782,168.3456321,2023-10-07,53℉,42℉,0.01in,0.01in,1.0,12mph
-38.732818,176.007505,2023-10-07,57℉,47℉,0.10in,0.10in,1.0,14mph
-37.79777764,174.8265323,2023-10-08,61℉,50℉,0.31in,0.31in,1.0,14mph
-24.636931,-173.051585,2023-10-08,71℉,68℉,0.09in,0.09in,1.0,22mph
-37.60705998,176.1914651,2023-10-09,65℉,48℉,0.16in,0.16in,1.0,23mph
-37.62117273,176.1630107,2023-10-09,65℉,48℉,0.16in,0.16in,1.0,23mph
-37.61872529,176.1612082,2023-10-09,65℉,48℉,0.16in,0.16in,1.0,23mph
-46.63527733,168.1366541,2023-10-09,54℉,39℉,0.13in,0.13in,1.0,33mph
-44.677728,168.3241097,2023-10-09,54℉,39℉,0.11in,0.11in,1.0,12mph
-36.83942219,174.7577226,2023-10-09,61℉,53℉,0.02in,0.02in,1.0,25mph
-39.46831054,176.908002,2023-10-10,69℉,48℉,0in,0in,0,22mph
-44.74365649,168.3272786,2023-10-10,56℉,42℉,0.13in,0.13in,1.0,15mph
-37.62178458,176.1649848,2023-10-10,66℉,53℉,0in,0in,0,22mph
-43.60722443,172.7199879,2023-10-11,57℉,39℉,0.43in,0.43in,1.0,16mph
-41.15470333,173.40969,2023-10-11,72℉,45℉,0in,0in,0,22mph
-41.26407677,174.7882545,2023-10-11,57℉,48℉,0.04in,0.04in,1.0,22mph
-35.28093961,174.0934388,2023-10-11,62℉,47℉,0.10in,0.10in,1.0,16mph
-35.28093961,174.0934388,2023-10-11,62℉,47℉,0.10in,0.10in,1.0,16mph
-36.83638609,174.743126,2023-10-11,61℉,54℉,0.10in,0.10in,1.0,21mph
-45.01914346,168.7140487,2023-10-11,57℉,25℉,0in,0in,0,15mph
-43.61473875,172.7212981,2023-10-12,68℉,39℉,0in,0in,0,16mph
-44.81802267,168.3650237,2023-10-12,61℉,48℉,0.39in,0.39in,1.0,15mph
-43.818091,172.904058,2023-10-12,65℉,46℉,0in,0in,0,21mph
-43.61231352,172.7227103,2023-10-13,66℉,48℉,0in,0in,0,27mph
-43.284771,171.954997,2023-10-14,68℉,51℉,0in,0in,0,41mph
-45.72149657,166.9619187,2023-10-14,56℉,46℉,0.94in,0.94in,1.0,39mph
-41.13691857,173.0199418,2023-10-14,80℉,50℉,0.01in,0.01in,1.0,28mph
-43.607642,172.71936,2023-10-15,65℉,41℉,0in,0in,0,23mph
-41.26156,173.269008,2023-10-15,62℉,47℉,0.07in,0.07in,1.0,29mph
-40.47262172,175.2321161,2023-10-15,63℉,54℉,0.06in,0.06in,1.0,31mph
-39.0,174.0417,2023-10-16,62℉,42℉,0.01in,0.01in,1.0,19mph
-40.88283689,174.4293046,2023-10-19,61℉,53℉,0.00in,0.00in,1.0,25mph
-49.073333,166.573056,2023-10-19,50℉,48℉,0.02in,0.02in,1.0,34mph
-39.467597,176.912503,2023-10-20,72℉,49℉,0.01in,0.01in,1.0,14mph
-35.167558,174.332126,2023-10-20,64℉,60℉,0.13in,0.13in,1.0,14mph
-35.17558942,174.3448499,2023-10-20,64℉,60℉,0.13in,0.13in,1.0,14mph
-35.23606202,174.1102149,2023-10-20,64℉,60℉,0.15in,0.15in,1.0,14mph
-35.13626469,174.3392517,2023-10-20,64℉,60℉,0.13in,0.13in,1.0,14mph
-34.75121053,173.4009443,2023-10-20,65℉,59℉,0.23in,0.23in,1.0,21mph
-37.93895851,177.0077289,2023-10-21,69℉,58℉,0in,0in,0,8.0mph
-41.31099753,174.8118135,2023-10-22,56℉,52℉,0.04in,0.04in,1.0,20mph
-37.6503319,176.1818933,2023-10-22,71℉,56℉,0.04in,0.04in,1.0,17mph
-41.8925,171.909667,2023-10-22,60℉,44℉,0in,0in,0,16mph
-46.48120895,168.2285556,2023-10-22,53℉,41℉,0.01in,0.01in,1.0,11mph
-41.61782267,173.3251642,2023-10-22,65℉,53℉,0.03in,0.03in,1.0,16mph
-41.33774958,174.8493547,2023-10-23,61℉,48℉,0in,0in,0,15mph
-37.36529106,174.7057209,2023-10-23,66℉,56℉,0.03in,0.03in,1.0,14mph
-37.358679,174.692304,2023-10-23,66℉,56℉,0.03in,0.03in,1.0,14mph
-37.98752052,175.6558151,2023-10-24,68℉,55℉,0.07in,0.07in,1.0,14mph
-41.25729951,173.2845181,2023-10-25,70℉,55℉,0.03in,0.03in,1.0,25mph
-45.81462905,170.6248349,2023-10-26,69℉,40℉,0.08in,0.08in,1.0,34mph
-44.38958077,171.2580412,2023-10-26,73℉,50℉,0in,0in,0,21mph
-39.05698915,174.0336656,2023-10-28,62℉,37℉,0in,0in,0,15mph
-44.79344774,168.3399119,2023-10-28,58℉,33℉,0in,0in,0,11mph
-43.61592905,172.7231671,2023-10-29,58℉,36℉,0.01in,0.01in,1.0,23mph
-43.42501366,172.7228665,2023-10-29,59℉,35℉,0.00in,0.00in,1.0,24mph
-36.94221205,174.4623274,2023-10-29,62℉,52℉,0in,0in,0,25mph
-45.79780062,170.7148783,2023-10-29,58℉,39℉,0in,0in,0,11mph
-39.49467006,174.4956585,2023-10-29,60℉,38℉,0in,0in,0,23mph
-41.257792,174.050041,2023-10-29,60℉,43℉,0in,0in,0,15mph
-34.267833,173.4045,2023-10-29,57℉,53℉,1.6in,1.6in,1.0,56mph
-43.51346716,172.6824847,2023-10-30,60℉,48℉,0in,0in,0,23mph
-44.78249522,168.3260401,2023-10-30,61℉,37℉,0in,0in,0,9.4mph
-46.35626482,167.2570072,2023-10-30,58℉,50℉,0in,0in,0,25mph
-37.61868602,176.1713202,2023-10-30,61℉,53℉,0.81in,0.81in,1.0,26mph
-41.70277519,175.4381079,2023-10-31,71℉,58℉,0.01in,0.01in,1.0,10mph
-41.28811508,174.7841265,2023-10-31,68℉,57℉,0.05in,0.05in,1.0,10mph
-45.804094,170.6433856,2023-10-31,71℉,35℉,0in,0in,0,13mph
-38.971059,177.990294,2023-11-01,64℉,59℉,0.01in,0.01in,1.0,18mph
-37.673791,176.175661,2023-11-01,71℉,61℉,0.28in,0.28in,1.0,13mph
-39.47538711,176.917376,2023-11-02,69℉,52℉,0in,0in,0,10mph
-41.4645263,174.8661809,2023-11-02,65℉,58℉,0in,0in,0,22mph
-17.648294,159.207483,2023-11-03,77℉,74℉,0in,0in,0,20mph
-41.08526832,174.8009068,2023-11-03,66℉,57℉,0.21in,0.21in,1.0,18mph
-36.80894801,175.0271139,2023-11-03,65℉,54℉,0.67in,0.67in,1.0,15mph
-41.49294962,174.9800546,2023-11-03,66℉,57℉,0.20in,0.20in,1.0,19mph
-43.6107057,172.7178818,2023-11-03,57℉,52℉,0.13in,0.13in,1.0,9.6mph
-44.7121065,169.2611248,2023-11-03,62℉,40℉,0.26in,0.26in,1.0,13mph
-45.0577854,168.6279332,2023-11-03,61℉,40℉,0.22in,0.22in,1.0,16mph
-44.78481597,168.3269081,2023-11-03,60℉,44℉,0.10in,0.10in,1.0,10mph
-35.615764,174.538146,2023-11-03,67℉,55℉,0.69in,0.69in,1.0,8.9mph
-41.26497234,173.2655769,2023-11-04,65℉,51℉,0.01in,0.01in,1.0,21mph
-37.69399879,176.2848623,2023-11-04,66℉,48℉,0.01in,0.01in,1.0,14mph
-37.6649082,176.1800071,2023-11-05,71℉,49℉,0in,0in,0,11mph
-36.87810541,174.9003569,2023-11-07,63℉,52℉,0.00in,0.00in,1.0,16mph
-43.61074208,172.7188869,2023-11-07,58℉,37℉,0in,0in,0,12mph
-36.59203435,174.7016562,2023-11-07,63℉,52℉,0in,0in,0,16mph
-41.28142397,174.7821863,2023-11-08,57℉,52℉,0in,0in,0,18mph
-41.3137067,174.8106694,2023-11-08,57℉,52℉,0in,0in,0,18mph
-45.61770575,170.7369289,2023-11-08,55℉,47℉,0.02in,0.02in,1.0,13mph
-40.47428547,175.2190517,2023-11-10,63℉,50℉,0.03in,0.03in,1.0,14mph
-37.46901843,175.9855369,2023-11-12,71℉,51℉,0in,0in,0,17mph
-36.89322089,174.4422447,2023-11-12,65℉,52℉,0in,0in,0,17mph
-44.80739157,168.3521053,2023-11-13,63℉,53℉,5.7in,5.7in,1.0,11mph
-41.27207575,173.7735516,2023-11-13,69℉,57℉,0in,0in,0,26mph
-39.03253187,174.036249,2023-11-14,66℉,56℉,0.01in,0.01in,1.0,20mph
-36.62989861,174.8550963,2023-11-14,66℉,53℉,0.13in,0.13in,1.0,15mph
-36.62989861,174.8550963,2023-11-14,66℉,53℉,0.13in,0.13in,1.0,15mph
-38.736309,176.02209,2023-11-14,64℉,43℉,0in,0in,0,14mph
-43.57125378,172.7716478,2023-11-14,78℉,50℉,0in,0in,0,22mph
-35.83876206,174.5054603,2023-11-15,66℉,54℉,0.08in,0.08in,1.0,12mph
-35.83876206,174.5054603,2023-11-15,66℉,54℉,0.08in,0.08in,1.0,12mph
-44.77644824,168.3251909,2023-11-15,57℉,41℉,0.37in,0.37in,1.0,14mph
-35.83653798,174.5016304,2023-11-15,66℉,54℉,0.08in,0.08in,1.0,12mph
-37.685506,176.159149,2023-11-15,70℉,57℉,0in,0in,0,15mph
-37.50244522,157.0706151,2023-11-18,62℉,59℉,0in,0in,0,13mph
-45.94666115,170.3373457,2023-11-18,67℉,35℉,0in,0in,0,16mph
-36.56876,175.039373,2023-11-18,65℉,62℉,0.32in,0.32in,1.0,18mph
-45.9102219,170.5010152,2023-11-19,56℉,46℉,0in,0in,0,9.3mph
-35.786851,175.975051,2023-11-19,66℉,61℉,0.33in,0.33in,1.0,32mph
-39.48081891,176.9221645,2023-11-20,62℉,57℉,1.2in,1.2in,1.0,16mph
-43.60920421,172.7269993,2023-11-21,63℉,47℉,0in,0in,0,21mph
-44.67894598,168.3247921,2023-11-22,68℉,53℉,0in,0in,0,14mph
-45.91119199,170.4949641,2023-11-22,71℉,51℉,0.04in,0.04in,1.0,8.4mph
-36.84295819,174.7835326,2023-11-23,68℉,61℉,0in,0in,0,20mph
-36.79161632,174.6786337,2023-11-23,68℉,61℉,0in,0in,0,20mph
-46.5713889,167.9897222,2023-11-24,55℉,45℉,0.06in,0.06in,1.0,18mph
-41.23328872,174.2631601,2023-11-24,59℉,51℉,0.14in,0.14in,1.0,30mph
-36.84096227,174.7656448,2023-11-24,65℉,53℉,0.04in,0.04in,1.0,27mph
-37.93744974,177.0192167,2023-11-24,70℉,50℉,0.08in,0.08in,1.0,21mph
-43.89650218,172.9519518,2023-11-26,61℉,33℉,0in,0in,0,9.9mph
-36.84647132,174.4298081,2023-11-26,65℉,56℉,0in,0in,0,23mph
-40.89759388,174.0705454,2023-11-27,64℉,50℉,0in,0in,0,25mph
-45.06932905,167.1013225,2023-11-28,59℉,49℉,1.5in,1.5in,1.0,27mph
-39.47640905,176.9205243,2023-11-28,77℉,52℉,0in,0in,0,22mph
-41.26043135,173.2703585,2023-11-28,75℉,54℉,0in,0in,0,16mph
-41.71683767,175.5264762,2023-11-28,69℉,59℉,0in,0in,0,28mph
-44.98697302,168.6696958,2023-11-28,67℉,48℉,0.10in,0.10in,1.0,36mph
-40.84591759,173.0218942,2023-11-29,67℉,55℉,0.24in,0.24in,1.0,23mph
-38.69891184,177.9988451,2023-11-29,69℉,57℉,0in,0in,0,20mph
-43.60630116,172.7200573,2023-11-29,58℉,48℉,0.14in,0.14in,1.0,19mph
-43.28550081,171.9540108,2023-11-30,62℉,45℉,0.02in,0.02in,1.0,11mph
-44.98730785,168.6701132,2023-11-30,59℉,45℉,0in,0in,0,28mph
-35.83105289,174.4772907,2023-11-30,66℉,56℉,0in,0in,0,9.0mph
-35.84073468,174.5059893,2023-11-30,66℉,56℉,0in,0in,0,8.9mph
-36.872644,174.900257,2023-12-01,66℉,58℉,0in,0in,0,11mph
-43.62337922,172.7365133,2023-12-01,60℉,47℉,0.24in,0.24in,1.0,17mph
-41.27290163,159.351546,2023-12-02,62℉,59℉,0.07in,0.07in,1.0,23mph
-41.26898522,174.7871428,2023-12-02,69℉,51℉,0in,0in,0,19mph
-41.06862479,175.6329789,2023-12-02,67℉,50℉,0in,0in,0,18mph
-45.25179353,167.1671952,2023-12-02,61℉,54℉,0.44in,0.44in,1.0,26mph
-44.98729509,168.6704992,2023-12-02,65℉,45℉,0.02in,0.02in,1.0,13mph
-41.03269519,174.0154674,2023-12-03,62℉,57℉,0.22in,0.22in,1.0,32mph
-43.27092945,176.1289683,2023-12-03,60℉,55℉,0.06in,0.06in,1.0,36mph
-43.60642929,172.7196534,2023-12-05,61℉,50℉,0in,0in,0,27mph
-37.65828,176.216486,2023-12-05,67℉,59℉,0.08in,0.08in,1.0,14mph
-36.84146502,174.7830518,2023-12-06,70℉,59℉,0.55in,0.55in,1.0,17mph
-43.61029635,172.719607,2023-12-06,65℉,55℉,0in,0in,0,19mph
-41.282851,174.005409,2023-12-07,69℉,57℉,0in,0in,0,20mph
-36.8479996,175.114268,2023-12-07,68℉,60℉,0.02in,0.02in,1.0,22mph
-38.657444,176.086203,2023-12-07,69℉,53℉,0.01in,0.01in,1.0,23mph
-43.61417188,172.6902606,2023-12-09,78℉,49℉,0in,0in,0,27mph
-37.61868602,176.1713202,2023-12-09,70℉,61℉,0.09in,0.09in,1.0,14mph
-40.8798404,174.926152,2023-12-09,70℉,49℉,0in,0in,0,20mph
-41.25508988,173.2791323,2023-12-10,77℉,59℉,0in,0in,0,23mph
-35.17690221,174.4425251,2023-12-10,72℉,53℉,0in,0in,0,14mph
-39.43549229,173.8100404,2023-12-10,62℉,54℉,0.35in,0.35in,1.0,18mph
-39.4346968,173.8114137,2023-12-10,62℉,54℉,0.35in,0.35in,1.0,18mph
-41.24785748,174.8162146,2023-12-12,68℉,52℉,0.45in,0.45in,1.0,34mph
-39.105,177.778,2023-12-12,67℉,54℉,0.02in,0.02in,1.0,31mph
-37.762173,176.49517,2023-12-12,71℉,54℉,0.08in,0.08in,1.0,25mph
-35.27968997,174.0929864,2023-12-12,67℉,53℉,0in,0in,0,22mph
-35.317148,174.121262,2023-12-12,67℉,53℉,0in,0in,0,21mph
-36.84034122,174.7648013,2023-12-12,65℉,59℉,0.03in,0.03in,1.0,29mph
-44.7763981,168.3254517,2023-12-13,66℉,46℉,0in,0in,0,19mph
-36.84264419,174.7670584,2023-12-13,65℉,58℉,0.03in,0.03in,1.0,28mph
-36.84264419,174.7670584,2023-12-13,65℉,58℉,0.03in,0.03in,1.0,28mph
-38.70907319,176.0274561,2023-12-14,67℉,54℉,0in,0in,0,26mph
-39.05669731,174.0370546,2023-12-14,65℉,57℉,0in,0in,0,26mph
-35.28022016,174.099662,2023-12-14,71℉,55℉,0in,0in,0,20mph
-43.21592065,171.9293244,2023-12-16,73℉,55℉,0in,0in,0,18mph
-36.25475596,175.39731,2023-12-16,69℉,59℉,0in,0in,0,20mph
-37.98989233,177.1275018,2023-12-16,72℉,53℉,0in,0in,0,18mph
-39.096952,176.706963,2023-12-16,77℉,59℉,0in,0in,0,15mph
-44.948333,174.241667,2023-12-16,57℉,53℉,0in,0in,0,19mph
-43.60890012,172.7309145,2023-12-17,82℉,56℉,0.01in,0.01in,1.0,26mph
-35.61409034,174.5436429,2023-12-17,76℉,58℉,0.00in,0.00in,1.0,12mph
-45.94076524,170.3502949,2023-12-17,69℉,55℉,0.12in,0.12in,1.0,20mph
-45.91151564,170.5028992,2023-12-17,68℉,55℉,0.12in,0.12in,1.0,22mph
-36.73837415,174.7566721,2023-12-17,75℉,58℉,0in,0in,0,14mph
-41.25574649,173.2842867,2023-12-18,68℉,61℉,0.08in,0.08in,1.0,16mph
-35.83438707,174.4958437,2023-12-19,70℉,64℉,0.20in,0.20in,1.0,9.2mph
-40.149989,154.12281,2023-12-19,71℉,68℉,0.02in,0.02in,1.0,20mph
-44.825872,168.365845,2023-12-20,69℉,54℉,1.7in,1.7in,1.0,8.0mph
-38.678454,176.073664,2023-12-20,77℉,60℉,0in,0in,0,11mph
-37.6189686,176.1612262,2023-12-20,76℉,61℉,0in,0in,0,14mph
-37.622613,176.157404,2023-12-20,76℉,61℉,0in,0in,0,14mph
-43.37728729,172.6525474,2023-12-21,76℉,57℉,0in,0in,0,23mph
-43.67493,170.183811,2023-12-21,84℉,53℉,0in,0in,0,20mph
-43.60927279,172.7281228,2023-12-22,64℉,56℉,0in,0in,0,17mph
-37.27989541,175.9049485,2023-12-22,73℉,59℉,0in,0in,0,9.2mph
-41.31107648,174.8108997,2023-12-22,64℉,59℉,0in,0in,0,16mph
-44.815504,168.364365,2023-12-23,73℉,58℉,0.01in,0.01in,1.0,17mph
-36.83820539,174.755264,2023-12-23,77℉,68℉,0.02in,0.02in,1.0,20mph
-36.83820539,174.755264,2023-12-23,77℉,68℉,0.02in,0.02in,1.0,20mph
-40.99908536,174.1506711,2023-12-24,68℉,64℉,0.17in,0.17in,1.0,27mph
-40.99908536,174.1506711,2023-12-24,68℉,64℉,0.17in,0.17in,1.0,27mph
-41.34997009,174.8362503,2023-12-24,72℉,64℉,0.14in,0.14in,1.0,22mph
-36.94072902,174.4611833,2023-12-24,73℉,68℉,0.77in,0.77in,1.0,13mph
-44.98900296,168.6723879,2023-12-24,71℉,60℉,0.00in,0.00in,1.0,13mph
-36.58828839,175.5565793,2023-12-27,79℉,66℉,0in,0in,0,10mph
-36.58828839,175.5565793,2023-12-27,79℉,66℉,0in,0in,0,10mph
-36.58828839,175.5565793,2023-12-27,79℉,66℉,0in,0in,0,10mph
-42.38806515,173.6830818,2023-12-27,59℉,54℉,0.39in,0.39in,1.0,21mph
-36.835271,174.764646,2023-12-27,75℉,66℉,0in,0in,0,12mph
-36.835271,174.764646,2023-12-27,75℉,66℉,0in,0in,0,12mph
-36.98903593,174.4700132,2023-12-27,75℉,66℉,0in,0in,0,12mph
-39.85793,175.119831,2023-12-27,69℉,58℉,0.11in,0.11in,1.0,17mph
-39.08367,177.857027,2023-12-27,68℉,61℉,0.04in,0.04in,1.0,22mph
-35.83483433,174.4714258,2023-12-28,72℉,62℉,0.00in,0.00in,1.0,15mph
-36.84172829,174.7829183,2023-12-28,76℉,63℉,0.00in,0.00in,1.0,20mph
-36.93357382,176.069741,2024-01-02,74℉,54℉,0in,0in,0,14mph
-38.3683333,173.8838889,2024-01-02,66℉,53℉,0in,0in,0,16mph
-41.22746262,174.1500365,2024-01-02,69℉,55℉,0in,0in,0,21mph
-37.64617973,176.174759,2024-01-03,73℉,57℉,0in,0in,0,13mph
-37.62225377,176.1637727,2024-01-03,73℉,57℉,0in,0in,0,13mph
-41.25511031,173.2771174,2024-01-03,72℉,57℉,0in,0in,0,16mph
-43.91574964,168.2262068,2024-01-03,64℉,46℉,0.01in,0.01in,1.0,15mph
-43.60590332,172.6909392,2024-01-03,68℉,58℉,0.10in,0.10in,1.0,19mph
-44.74176492,168.7181547,2024-01-03,73℉,50℉,0in,0in,0,19mph
-38.68630928,176.0645493,2024-01-03,70℉,51℉,0in,0in,0,10mph
-36.71471489,174.9429971,2024-01-04,73℉,60℉,0.02in,0.02in,1.0,13mph
-36.71471489,174.9429971,2024-01-04,73℉,60℉,0.02in,0.02in,1.0,13mph
-36.95599934,174.4639103,2024-01-04,74℉,61℉,0in,0in,0,13mph
-37.58708981,176.160844,2024-01-05,71℉,60℉,0in,0in,0,10mph
-37.62517004,176.2212477,2024-01-05,71℉,60℉,0in,0in,0,10mph
-37.61102512,176.1553372,2024-01-05,71℉,60℉,0in,0in,0,10mph
-37.60756322,176.167769,2024-01-05,71℉,60℉,0in,0in,0,10mph
-37.85642201,176.9641512,2024-01-05,73℉,61℉,0in,0in,0,13mph
-44.5425332,170.0908768,2024-01-06,74℉,47℉,0.02in,0.02in,1.0,9.2mph
-38.26432154,176.4412064,2024-01-06,73℉,58℉,0.05in,0.05in,1.0,14mph
-36.74943716,175.8234463,2024-01-06,74℉,60℉,0.01in,0.01in,1.0,11mph
-36.74943716,175.8234463,2024-01-06,74℉,60℉,0.01in,0.01in,1.0,11mph
-38.68708065,176.063609,2024-01-06,71℉,53℉,0.06in,0.06in,1.0,20mph
-35.219447,174.238421,2024-01-06,77℉,58℉,0.03in,0.03in,1.0,15mph
-36.78972253,175.4546404,2024-01-06,72℉,61℉,0.01in,0.01in,1.0,17mph
-36.78972253,175.4546404,2024-01-06,72℉,61℉,0.01in,0.01in,1.0,17mph
-36.81753018,174.7608771,2024-01-06,74℉,62℉,0.04in,0.04in,1.0,17mph
-44.67713194,167.9153239,2024-01-07,67℉,50℉,0in,0in,0,17mph
-35.23938976,174.1105638,2024-01-08,74℉,64℉,0in,0in,0,11mph
-41.26552278,174.7880351,2024-01-09,75℉,63℉,0in,0in,0,28mph
-35.16613333,174.3388509,2024-01-09,75℉,56℉,0in,0in,0,9.5mph
-35.30893335,174.1184072,2024-01-09,75℉,56℉,0in,0in,0,9.3mph
-35.30893335,174.1184072,2024-01-09,75℉,56℉,0in,0in,0,9.3mph
-36.87881351,174.8972755,2024-01-10,80℉,64℉,0in,0in,0,18mph
,,2024-01-10,90℉,64℉,0in,0in,0,6.9mph
-36.83344505,174.8325402,2024-01-10,80℉,64℉,0in,0in,0,18mph
-39.47421008,176.9213277,2024-01-10,74℉,62℉,0in,0in,0,11mph
-41.34803378,174.6498283,2024-01-10,73℉,59℉,0in,0in,0,17mph
-45.02873874,168.7327241,2024-01-10,75℉,57℉,0in,0in,0,15mph
-41.26577251,174.7871122,2024-01-11,77℉,65℉,0in,0in,0,29mph
-41.28248177,174.4810747,2024-01-11,77℉,65℉,0in,0in,0,28mph
-38.74068659,178.0527955,2024-01-12,78℉,61℉,0in,0in,0,15mph
-36.45706683,175.0545402,2024-01-12,78℉,63℉,0in,0in,0,13mph
-37.61636631,177.9460785,2024-01-12,75℉,63℉,0in,0in,0,25mph
-45.46050702,167.15169,2024-01-12,69℉,54℉,0.01in,0.01in,1.0,5.8mph
-35.2408385,174.1193694,2024-01-12,77℉,61℉,0in,0in,0,9.3mph
-39.57541,177.2016665,2024-01-12,83℉,62℉,0in,0in,0,23mph
-39.47348129,176.921199,2024-01-13,80℉,56℉,0in,0in,0,14mph
-39.47348129,176.921199,2024-01-13,80℉,56℉,0in,0in,0,14mph
-35.30783186,174.1166937,2024-01-13,78℉,61℉,0in,0in,0,10mph
-35.30783186,174.1166937,2024-01-13,78℉,61℉,0in,0in,0,10mph
-39.476536,175.0354033,2024-01-13,73℉,54℉,0.01in,0.01in,1.0,17mph
-43.96965107,171.768021846374,2024-01-13,75℉,61℉,0in,0in,0,10mph
-43.70950792,171.9585086,2024-01-13,79℉,61℉,0in,0in,0,17mph
-35.27595253,174.0981531,2024-01-14,78℉,63℉,0in,0in,0,11mph
-36.8900758,174.8729609,2024-01-14,81℉,63℉,0in,0in,0,17mph
-40.01341163,177.070059,2024-01-15,72℉,61℉,0.48in,0.48in,1.0,15mph
-39.46387062,175.0322868,2024-01-15,63℉,58℉,1.0in,1.0in,1.0,15mph
-44.80406603,168.3542795,2024-01-16,69℉,43℉,0in,0in,0,13mph
-44.98961552,168.6729239,2024-01-18,76℉,53℉,0in,0in,0,11mph
